,Sentences,Words,Complex_word_count,Syllable_count,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,X
1869,7,201,23,306,16,32,10,7,6,11,0,35,2,10,22,19,36,9,0,22,0
1870,7,150,16,211,14,21,8,4,3,19,0,37,0,8,15,2,18,3,0,16,0
1871,8,177,28,276,14,30,12,10,8,16,0,33,4,2,20,11,18,1,0,16,0
1872,6,147,25,240,5,24,11,12,9,14,0,20,0,0,16,13,20,6,0,17,0
1873,10,168,7,217,9,15,8,9,10,21,1,30,3,7,17,13,27,4,0,21,0
1874,5,143,2,173,12,10,8,6,12,9,0,17,2,7,16,10,27,6,0,28,0
1875,5,187,22,278,16,27,3,7,13,20,0,56,3,2,7,5,34,4,0,23,1
1876,5,170,12,240,19,19,6,7,10,19,0,37,0,1,28,1,26,3,0,20,0
1877,8,195,5,254,10,18,12,10,16,19,1,38,0,7,25,6,43,6,0,27,0
1878,6,168,23,262,6,32,4,3,4,23,0,32,4,1,15,21,29,3,0,20,0
1879,8,153,4,193,7,14,5,19,6,18,0,26,2,9,17,3,19,6,0,21,0
1880,18,201,6,257,12,14,7,26,6,12,2,26,1,8,40,10,65,3,0,32,2
1881,6,143,12,199,9,10,9,13,8,11,0,20,1,7,22,3,21,4,0,26,0
1882,4,158,17,235,8,24,5,19,4,22,0,32,3,4,11,5,25,5,0,16,0
1883,4,173,7,215,9,18,19,11,9,14,0,27,0,11,19,6,16,11,0,19,0
1884,8,164,13,232,16,19,10,11,8,20,0,32,2,1,20,0,20,2,0,23,0
1885,5,164,24,246,9,21,13,10,18,13,0,32,5,5,12,7,27,3,0,16,0
1886,8,181,14,264,21,17,16,9,7,15,0,30,4,3,28,3,30,5,1,22,0
1887,10,186,7,248,7,23,12,20,8,10,0,23,0,6,34,4,28,8,0,31,0
1888,4,144,5,193,13,17,12,8,10,13,0,18,0,2,19,5,15,5,0,22,0
1889,8,186,12,242,8,14,14,11,12,19,0,29,3,5,32,4,34,3,0,32,0
1890,8,196,14,265,16,24,12,10,9,14,0,32,0,2,30,14,35,7,0,26,0
1891,8,147,16,224,8,17,9,5,9,24,0,32,2,1,12,6,24,2,0,20,0
1892,7,155,1,192,6,13,13,13,5,20,1,22,0,1,21,8,59,3,0,29,0
1893,8,157,5,202,5,24,10,5,10,13,0,32,1,3,23,4,25,4,0,23,0
1894,5,159,11,228,8,14,21,8,13,15,0,26,0,7,15,1,31,6,0,25,0
1895,6,165,4,208,11,12,13,20,10,9,1,21,2,4,21,7,35,9,0,25,0
1896,7,158,11,220,15,15,7,8,4,18,0,22,0,8,18,20,27,4,0,19,0
1897,7,186,16,266,12,13,15,18,8,18,0,28,1,7,27,5,31,8,0,26,0
1898,6,171,6,231,13,22,6,6,8,26,0,39,11,1,12,0,24,3,1,23,0
1899,7,155,6,202,4,13,15,4,10,20,0,24,1,4,21,1,32,6,0,32,0
1900,6,161,9,225,16,13,8,14,8,6,4,16,1,6,27,8,52,6,0,28,0
1901,8,176,7,245,19,15,9,4,9,14,1,31,3,6,23,13,43,4,0,25,0
1902,7,178,11,252,18,22,16,3,11,13,0,26,3,4,24,1,24,8,0,29,0
1903,9,154,9,218,6,19,7,9,5,20,0,27,0,2,20,6,26,7,0,26,0
1904,8,156,6,212,7,18,8,6,8,16,0,35,1,2,21,8,27,4,0,22,0
1905,8,166,12,234,24,14,11,6,8,21,0,32,2,1,13,1,20,10,0,23,0
1906,4,161,8,229,10,17,12,6,8,14,0,28,0,7,31,0,18,6,0,22,0
1907,2,155,12,216,18,18,8,6,14,20,0,33,0,4,14,2,20,4,0,14,0
1908,7,169,7,217,14,21,15,7,10,21,0,31,2,2,23,0,28,4,0,19,0
1909,6,191,22,285,17,27,13,11,9,26,0,44,1,2,9,4,23,3,0,25,0
1910,6,202,33,320,14,23,26,7,9,23,0,30,2,4,28,2,26,8,0,26,0
1911,8,165,7,213,9,17,12,10,9,21,0,32,2,5,16,12,33,3,0,17,0
1912,6,164,7,213,10,16,9,9,10,11,0,30,3,7,24,3,18,5,0,27,0
1913,9,162,8,220,14,21,9,8,11,20,0,37,2,2,10,3,26,4,0,21,0
1914,10,177,1,216,10,15,8,15,10,12,0,20,2,4,38,2,33,8,0,33,0
1915,6,153,22,242,15,24,6,8,7,19,0,27,4,3,8,15,18,3,0,14,0
1916,11,182,7,240,9,25,12,9,11,23,5,30,6,1,25,0,42,1,0,25,0
1917,14,145,3,172,10,12,5,18,4,16,0,25,0,9,20,5,24,5,0,16,0
1918,9,168,5,197,5,13,16,14,8,9,0,20,1,9,29,10,38,5,0,29,0
1919,9,196,11,274,14,29,8,7,5,21,0,41,3,5,31,0,30,7,0,25,0
1920,10,184,4,220,13,26,2,12,10,20,0,31,2,8,23,17,21,2,0,18,0
1921,11,180,5,218,10,20,12,14,5,18,0,29,0,3,35,3,29,7,0,24,0
1922,5,165,3,208,13,24,10,6,13,17,0,28,2,1,23,2,28,5,0,21,0
1923,4,162,12,228,4,17,13,6,8,12,0,22,2,6,32,1,22,9,0,30,0
1924,13,168,6,221,17,16,11,8,5,22,0,19,2,4,17,15,51,3,0,29,0
1925,10,152,5,195,12,20,13,8,7,19,0,29,1,2,18,3,23,3,0,17,0
1926,6,184,9,238,8,21,11,10,11,17,0,31,3,7,19,4,27,9,0,33,0
1927,11,178,10,244,13,13,14,14,13,20,1,27,1,6,23,1,31,8,0,24,0
1928,7,168,7,219,12,16,8,14,10,19,1,31,1,5,20,6,35,4,0,21,0
1929,19,199,10,273,12,22,14,8,5,32,1,46,0,3,26,1,37,1,0,28,0
1930,8,146,5,188,15,18,4,5,6,16,0,28,2,3,23,0,15,4,0,22,0
1931,16,186,8,248,9,21,7,10,6,24,1,30,0,5,24,18,50,2,0,29,0
1932,8,162,14,228,11,21,12,9,7,20,0,31,2,3,15,4,28,4,0,23,0
1933,6,170,5,217,6,18,14,8,15,9,0,18,1,6,26,14,36,3,0,32,0
1934,12,183,7,226,7,24,8,13,10,20,1,30,0,5,32,1,18,7,0,25,0
1935,8,150,4,189,15,15,5,12,8,7,0,21,0,10,20,8,16,6,0,23,0
1936,8,156,13,219,12,14,11,13,11,14,0,22,1,6,19,6,24,7,0,20,0
1937,7,201,6,255,8,27,12,6,6,20,0,35,5,6,27,6,31,11,0,32,0
1938,10,146,3,174,8,14,14,9,3,11,0,17,0,9,27,1,29,7,0,26,0
1939,13,192,13,280,9,20,14,5,8,27,0,38,1,5,13,19,49,5,0,28,0
1940,8,160,9,215,17,14,14,13,8,14,0,21,1,5,18,3,30,8,0,24,0
1941,4,154,2,187,11,17,9,8,9,19,0,25,5,3,16,1,24,8,0,23,0
1942,8,148,3,192,14,16,10,10,8,13,0,23,0,8,19,3,23,4,0,20,0
1943,14,189,14,254,14,23,12,10,2,17,2,30,5,4,37,3,41,2,0,28,0
1944,7,183,8,238,10,20,12,9,11,27,0,29,3,6,16,3,30,8,0,29,0
1945,7,188,10,249,18,10,12,14,16,14,1,22,0,4,33,9,46,8,0,27,0
1946,8,158,3,198,17,21,3,4,7,23,0,33,1,3,18,2,22,2,0,24,0
1947,13,188,11,266,31,16,16,11,12,20,0,29,2,3,20,1,38,3,0,24,0
1948,16,180,6,232,12,9,13,16,6,15,2,26,0,11,26,3,39,12,0,29,0
1949,6,164,4,202,9,23,8,3,15,16,1,24,0,3,19,14,32,4,0,25,0
1950,8,149,5,200,8,12,14,12,10,15,0,20,1,2,22,3,26,4,0,26,0
1951,9,185,13,257,13,16,12,8,15,24,0,40,4,4,17,4,32,4,0,24,0
1952,5,161,3,213,12,22,8,12,6,20,0,28,0,4,16,7,24,7,0,19,0
1953,8,168,7,230,9,23,10,9,5,20,0,32,2,5,20,1,33,4,0,28,0
1954,7,157,15,236,10,21,5,12,4,19,0,33,2,3,21,2,20,6,0,19,0
1955,7,164,7,211,12,13,12,13,9,18,0,25,2,3,23,4,31,6,0,24,0
1956,7,160,5,218,8,15,3,5,7,24,0,31,3,5,13,18,32,5,0,23,0
1957,6,170,8,218,9,20,7,6,11,19,0,28,7,3,19,11,33,6,0,24,0
1958,10,155,5,199,13,13,5,8,10,16,1,24,1,7,22,4,33,4,0,27,0
1959,6,174,9,241,16,22,6,5,13,15,0,37,1,2,21,8,33,6,0,22,0
1960,12,187,8,250,16,12,13,9,16,18,0,29,3,4,16,19,49,6,0,26,0
1961,10,145,9,194,11,15,6,10,10,13,1,23,3,4,22,5,26,5,0,17,0
1962,6,160,4,217,11,21,8,3,6,20,2,34,3,1,22,2,26,6,0,21,0
1963,9,178,3,213,6,21,12,10,11,15,1,28,1,6,29,3,29,7,0,28,0
1964,6,169,12,225,9,12,16,10,9,14,0,19,0,11,31,1,26,7,0,30,0
1965,8,163,12,244,9,22,16,6,7,21,0,31,0,2,10,4,22,7,0,28,0
1966,8,149,7,191,3,13,10,11,6,12,2,25,2,4,27,4,22,4,0,26,0
1967,8,167,2,203,17,12,12,8,10,13,1,24,2,6,28,1,28,7,0,26,0
1968,9,196,7,242,10,16,14,12,7,10,2,30,1,7,29,16,41,7,0,35,0
1969,12,189,10,249,11,20,19,15,2,14,0,21,0,5,33,7,32,13,0,29,0
1970,10,155,12,211,6,18,8,8,8,20,1,30,3,5,17,6,33,2,0,23,0
1971,8,168,12,222,15,15,16,10,7,20,1,31,0,5,17,6,33,4,0,21,0
1972,6,183,9,241,7,23,12,17,10,15,0,32,1,1,31,3,31,9,0,22,0
1973,7,173,4,224,11,16,9,9,8,17,0,28,3,9,22,10,24,4,0,27,0
1974,13,148,0,162,3,14,10,12,8,17,1,20,0,5,24,0,47,8,0,26,0
1975,9,145,0,159,9,15,10,10,5,18,1,23,0,5,23,0,37,4,0,22,0
1976,10,186,18,274,12,30,7,5,5,34,0,48,0,3,6,7,23,5,0,24,0
1977,6,143,7,191,9,14,2,6,7,11,0,27,2,4,27,9,23,4,0,21,0
1978,17,188,6,245,9,14,19,15,7,20,1,30,0,7,34,0,56,3,0,29,0
1979,10,146,4,193,7,14,6,10,6,11,0,22,7,6,16,12,29,6,0,23,0
1980,13,173,1,202,8,8,14,18,6,5,1,24,1,11,38,2,28,9,0,28,0
1981,8,149,9,203,8,16,2,13,5,22,0,25,0,5,17,9,19,2,0,25,0
1982,11,182,9,238,7,23,10,20,9,23,1,36,0,2,17,10,36,2,0,22,0
1983,9,177,7,226,11,17,18,15,9,18,0,24,0,7,21,5,21,5,0,27,0
1984,4,177,9,228,8,20,11,12,10,16,2,28,1,4,30,3,45,2,0,30,0
1985,9,171,1,199,2,18,11,7,11,15,3,26,0,4,21,16,59,1,0,36,0
1986,10,199,19,281,20,25,10,12,7,21,0,31,4,4,25,6,36,7,0,27,0
1987,9,155,10,229,12,22,7,11,6,25,0,32,8,2,5,11,22,2,1,11,0
1988,11,169,3,210,8,18,15,11,8,14,1,31,0,6,26,1,23,6,0,24,0
1989,8,157,7,197,10,16,11,10,11,16,0,28,1,0,17,6,21,9,0,22,0
1990,8,191,5,257,8,17,17,15,7,18,0,25,0,8,26,8,26,10,0,32,0
1991,7,188,10,265,20,21,10,8,16,22,0,38,3,1,15,7,31,5,0,22,0
1992,8,190,7,244,15,17,12,10,10,14,0,30,0,5,34,5,27,8,0,30,0
1993,6,175,3,210,8,15,15,8,14,18,2,25,0,3,33,3,33,5,0,26,0
1994,7,199,5,262,12,23,10,9,10,28,0,40,3,4,22,9,20,5,0,24,0
1995,10,195,1,245,11,21,11,7,11,17,0,30,16,6,22,7,50,8,0,28,0
1996,6,156,5,208,13,30,12,3,7,11,0,22,0,2,22,4,28,6,0,24,0
1997,7,165,5,211,9,18,8,9,10,10,0,20,2,10,26,3,20,7,0,33,0
1998,8,175,14,246,9,17,10,10,10,10,1,23,0,6,28,16,37,7,0,28,0
1999,9,190,3,242,15,23,10,7,8,26,0,35,0,7,21,4,30,7,0,27,0
2000,9,162,4,201,4,21,14,6,9,13,0,19,0,10,21,6,29,5,0,34,0
2001,7,186,4,231,15,16,15,10,9,18,0,23,2,8,22,9,33,8,0,31,0
2002,8,190,4,227,7,24,9,9,4,17,0,32,1,8,34,6,27,10,0,29,0
2003,4,150,4,190,9,16,8,12,7,26,0,35,0,5,7,0,17,5,0,20,0
2004,8,184,8,237,11,14,12,14,9,26,0,33,3,2,20,6,27,9,0,25,0
2005,16,170,8,234,14,13,4,14,6,12,0,25,0,7,35,13,32,3,0,24,0
2006,10,203,4,259,8,26,12,7,12,16,0,30,1,11,26,13,28,6,0,35,0
2007,12,183,10,235,10,15,10,14,8,14,0,23,1,5,32,9,41,8,0,34,0
2008,11,146,4,183,4,7,18,13,10,9,2,13,1,8,24,3,33,4,0,30,0
2009,8,185,9,234,4,23,12,19,9,12,0,15,2,10,28,15,29,8,0,28,0
2010,10,172,11,233,13,15,8,13,8,16,0,39,0,5,24,0,50,1,0,30,0
2011,10,157,4,197,6,14,15,9,9,12,2,28,3,4,25,2,34,5,0,23,0
2012,9,184,2,219,10,11,14,15,10,7,0,23,1,11,31,20,39,6,0,25,0
2013,9,152,5,212,7,15,13,4,9,14,1,24,2,3,24,11,28,2,0,23,0
2014,7,189,7,245,10,23,11,19,15,17,0,33,2,7,20,7,27,4,0,21,0
2015,12,158,9,209,9,15,14,6,11,15,0,26,0,5,18,5,37,4,0,30,0
2016,14,195,6,248,11,25,9,11,10,35,0,51,1,4,14,0,29,3,0,21,0
2017,8,161,7,220,11,18,7,8,4,19,0,29,1,9,18,6,24,8,0,23,0
2018,12,194,4,241,17,18,15,12,14,23,3,35,6,4,13,6,28,1,0,27,0
2019,6,152,5,194,7,16,6,11,8,7,0,27,2,3,32,7,26,2,0,24,0
2020,6,160,14,232,23,18,12,8,6,9,0,26,1,7,21,4,34,3,0,22,0
2021,7,181,3,234,14,20,16,10,7,15,0,22,1,4,28,6,36,9,0,29,0
2022,12,186,2,231,16,16,11,13,13,9,2,29,2,8,24,7,35,5,0,31,0
2023,7,158,6,207,16,15,9,7,11,14,2,29,2,5,17,5,26,1,0,25,0
2024,9,163,8,219,18,18,7,8,9,24,0,42,2,2,14,0,37,2,0,17,0
2025,9,174,11,239,7,19,5,9,10,21,0,30,3,3,21,13,32,6,0,27,0
2026,12,192,4,251,11,24,10,11,11,25,1,39,0,10,13,6,40,4,0,27,0
2027,10,146,6,203,8,14,10,14,7,21,0,24,1,3,13,7,32,3,0,21,0
2028,11,176,2,238,8,17,8,14,7,13,0,26,3,1,29,17,30,7,0,26,0
2029,12,172,4,214,12,16,13,8,7,19,1,24,0,4,23,7,41,6,0,32,0
2030,8,149,3,182,6,7,9,19,8,19,0,23,0,2,24,10,19,6,0,16,0
2031,10,178,5,231,5,14,18,4,10,14,1,23,3,5,27,6,55,8,0,40,0
2032,9,170,4,216,19,20,18,11,8,18,0,28,1,3,14,5,19,8,0,17,0
2033,7,149,2,201,9,17,8,7,13,16,0,31,7,1,16,4,22,1,0,19,0
2034,8,176,5,230,21,13,10,3,14,18,0,34,3,6,19,2,26,5,0,28,0
2035,11,179,5,227,15,21,8,8,11,25,0,37,1,4,15,9,27,2,0,23,0
2036,8,153,2,194,9,12,9,8,7,11,1,25,2,9,20,6,23,6,0,28,0
2037,11,188,6,242,16,19,12,16,4,21,1,29,2,9,20,5,29,10,0,24,0
2038,8,141,4,185,10,7,12,8,6,11,3,18,1,3,22,8,30,10,0,22,0
2039,8,162,7,202,7,20,11,8,9,22,0,23,4,5,24,0,32,3,0,26,0
2040,11,163,7,217,10,15,11,16,11,11,0,21,3,5,17,9,33,8,0,26,0
2041,9,162,6,221,9,14,3,10,12,12,3,35,1,2,26,5,63,2,0,26,2
2042,12,178,8,224,9,20,7,10,8,25,0,29,1,3,24,13,37,4,0,25,0
2043,8,191,4,256,14,21,13,5,15,21,0,39,1,5,12,15,42,1,0,29,0
2044,10,155,3,190,10,23,7,6,9,17,0,34,4,2,21,1,28,2,0,19,0
2045,7,146,8,199,11,15,8,10,6,16,1,22,0,3,12,17,32,6,0,19,0
2046,15,181,3,211,7,13,7,21,8,16,2,28,2,5,25,18,38,5,0,24,0
2047,10,147,7,197,5,16,13,13,3,9,1,18,3,4,30,4,34,4,0,24,0
2048,9,152,15,226,10,19,8,15,7,15,0,26,7,1,18,4,23,5,0,17,0
2049,7,155,3,200,7,20,8,8,10,22,0,35,1,2,16,7,31,1,0,18,0
2050,5,144,1,169,8,16,10,13,6,19,0,29,0,2,16,4,23,3,0,18,0
2051,10,153,2,181,7,16,9,12,4,16,0,30,0,8,20,7,41,3,0,21,0
2052,10,180,5,228,11,13,10,18,10,21,0,23,1,6,33,7,24,5,0,22,0
2053,13,153,3,204,4,11,13,11,9,16,0,24,1,5,20,11,51,1,0,27,0
2054,3,149,8,193,6,16,8,8,9,16,0,23,1,3,24,0,20,9,0,26,0
2055,12,183,3,226,6,29,13,5,9,25,0,32,4,2,21,4,31,4,0,29,0
2056,16,189,1,237,11,20,12,9,10,19,0,27,2,4,27,5,28,5,0,38,0
2057,15,154,2,192,12,18,10,9,7,11,0,21,3,7,27,2,23,3,0,24,0
2058,11,187,4,229,5,27,10,6,11,26,0,36,0,6,21,0,28,4,0,35,0
2059,10,176,3,228,10,22,7,9,6,24,2,28,1,4,20,5,41,6,0,32,0
2060,4,160,17,248,12,23,12,10,7,19,0,33,1,4,15,0,15,6,0,18,0
2061,6,180,32,296,17,28,13,12,7,17,0,34,3,4,12,2,24,9,0,22,0
2062,6,155,15,227,12,12,7,15,7,13,0,28,0,3,29,5,22,4,0,20,0
2063,5,167,22,259,23,23,6,9,5,16,0,33,5,3,15,8,23,4,0,17,0
2064,8,163,2,191,11,15,3,11,6,15,0,21,1,3,33,7,37,8,0,29,0
2065,11,197,21,307,19,21,11,15,9,19,0,31,4,5,26,6,24,8,0,23,0
2066,7,187,10,261,17,25,9,8,9,22,0,42,2,3,22,1,32,7,0,20,0
2067,6,170,18,259,16,15,9,18,6,14,0,22,1,6,30,3,17,8,0,22,0
2068,6,147,14,213,10,19,7,12,7,18,0,23,1,5,17,11,17,2,0,15,0
2069,6,163,13,230,9,26,14,3,11,26,1,27,1,2,16,2,21,3,0,22,0
2070,8,180,14,264,4,25,8,8,9,10,0,33,4,3,27,15,36,8,0,26,0
2071,8,160,19,233,20,12,7,18,10,17,0,27,1,6,14,3,31,7,0,18,0
2072,6,174,24,287,23,24,11,10,9,24,0,35,4,3,8,3,21,4,0,16,0
2073,8,174,15,270,14,23,3,6,11,23,0,41,2,6,14,6,19,0,0,25,0
2074,12,185,8,243,14,16,17,8,5,26,1,31,0,6,25,0,36,7,0,29,0
2075,8,184,6,247,10,28,4,8,7,20,0,45,1,6,25,0,24,4,0,26,0
2076,8,184,13,250,9,19,12,8,11,24,0,27,1,5,32,0,26,6,0,30,0
2077,7,144,16,213,8,11,9,11,2,10,0,20,1,6,31,5,17,7,0,23,0
2078,6,196,45,339,21,26,7,11,5,29,0,47,0,7,16,1,26,8,0,18,0
2079,7,173,33,304,7,28,4,8,8,31,0,24,1,2,8,33,33,3,0,16,0
2080,7,192,23,283,16,30,12,8,9,24,0,40,1,5,21,1,24,3,0,22,0
2081,9,188,43,343,13,25,5,8,8,18,0,35,2,7,19,19,32,3,0,26,0
2082,3,155,15,214,11,20,6,9,13,23,0,38,2,5,17,0,23,0,0,11,0
2083,8,189,9,264,10,23,11,14,8,23,0,28,4,2,24,12,48,3,0,27,0
2084,8,191,11,250,7,24,21,12,10,11,1,19,2,9,33,2,33,8,0,32,0
2085,13,203,9,257,14,19,15,22,7,11,3,19,1,9,36,13,52,6,0,28,0
2086,7,176,9,236,18,21,11,12,6,19,0,14,0,7,27,5,32,8,0,28,0
2087,4,166,5,213,7,20,13,15,9,18,1,23,1,6,21,4,26,6,0,22,0
2088,5,200,14,272,6,26,24,9,11,14,0,21,2,11,27,3,21,10,0,36,0
2089,8,169,14,236,8,21,15,10,7,18,0,20,1,5,22,8,35,4,0,30,0
2090,10,196,18,268,21,18,8,16,10,15,0,27,0,9,35,1,34,6,0,30,0
2091,16,191,20,300,18,22,15,14,8,21,0,40,3,2,14,6,39,1,0,27,0
2092,11,201,27,316,15,18,10,14,12,36,0,33,1,8,12,5,28,7,0,30,0
2093,7,196,4,261,9,13,9,21,9,21,0,37,1,4,30,9,43,5,0,28,0
2094,9,202,29,311,21,18,11,16,9,16,0,36,1,12,32,1,32,4,0,25,0
2095,4,157,15,231,14,20,8,6,10,14,0,35,2,5,17,0,22,6,0,20,0
2096,5,194,36,334,19,29,7,11,17,20,0,39,0,4,9,7,29,6,0,26,0
2097,7,158,15,237,9,26,4,8,6,18,0,29,4,4,12,17,18,3,0,18,0
2098,6,178,13,250,25,22,9,10,9,16,0,33,1,3,22,7,30,4,0,17,0
2099,7,180,23,275,19,15,14,13,14,21,0,32,9,2,18,0,29,4,0,19,0
2100,7,187,20,290,11,30,8,5,9,26,0,45,3,6,13,5,28,1,0,25,0
2101,7,150,20,237,10,16,7,14,7,15,0,32,2,2,17,0,19,8,0,20,0
2102,5,142,26,242,11,10,11,11,8,19,0,33,0,6,10,0,19,5,0,18,0
2103,6,179,5,238,17,28,6,7,3,25,0,38,1,3,23,0,23,6,0,22,0
2104,4,203,9,283,16,26,15,12,10,27,0,32,1,3,22,11,30,4,0,24,0
2105,5,185,25,292,12,30,9,12,10,24,0,39,0,3,16,4,23,6,0,20,0
2106,2,140,22,220,15,22,10,11,6,20,0,32,0,1,3,1,23,7,0,11,1
2107,5,180,17,240,15,35,11,8,2,17,0,35,0,8,20,5,21,6,0,18,0
2108,11,201,19,295,23,24,9,14,9,26,0,43,6,1,12,9,36,4,0,21,0
2109,5,151,19,243,12,28,10,14,3,16,0,32,0,4,15,0,13,3,0,14,0
2110,4,198,23,306,26,16,14,11,11,21,0,41,0,5,15,8,33,6,0,23,1
2111,6,192,43,356,31,21,15,10,19,19,0,31,2,5,17,1,27,2,0,19,0
2112,8,174,9,231,25,24,14,4,12,17,0,34,1,2,18,0,28,2,0,21,0
2113,8,199,28,307,15,23,12,17,7,19,0,36,1,8,22,10,29,9,0,20,0
2114,7,204,26,306,15,24,10,10,9,31,0,44,1,6,22,7,22,2,0,23,0
2115,6,197,32,326,22,27,8,16,9,27,0,36,1,5,10,12,26,5,0,19,0
2116,6,154,13,226,17,15,9,9,7,21,0,32,3,5,11,10,34,2,0,13,0
2117,8,172,11,235,14,24,10,6,9,17,0,31,0,6,27,7,28,6,0,15,0
2118,4,177,11,246,12,21,11,14,8,19,1,32,5,7,16,7,27,4,0,20,0
2119,10,172,14,244,15,17,6,11,10,17,0,25,2,3,24,6,30,3,0,33,0
2120,6,165,31,295,24,27,13,3,6,20,0,39,3,3,7,0,26,2,0,18,0
2121,7,159,22,250,15,21,8,10,3,15,0,35,3,4,22,3,26,2,0,18,0
2122,5,174,19,261,4,34,8,2,3,21,0,34,3,3,16,23,30,5,0,18,0
2123,5,163,29,261,18,15,12,13,10,8,0,29,0,4,30,0,25,6,0,18,0
2124,11,198,22,286,15,30,10,13,10,28,0,43,5,0,22,6,35,3,0,13,0
2125,10,187,13,260,9,19,15,13,7,10,1,28,0,5,34,9,46,3,0,34,0
2126,12,193,12,280,16,23,16,8,9,28,0,40,1,1,17,5,37,4,0,25,0
2127,4,169,35,293,16,24,6,13,6,29,0,36,0,2,12,4,15,6,0,15,0
2128,6,181,28,292,19,26,14,10,6,16,0,34,1,5,24,6,28,5,0,15,0
2129,5,149,14,226,10,18,7,10,5,19,0,26,0,2,18,5,15,7,0,22,0
2130,7,179,12,249,8,32,3,5,7,26,0,37,0,7,19,14,32,0,0,21,0
2131,10,156,27,239,15,19,4,11,11,15,0,35,0,5,22,1,23,1,0,17,0
2132,4,152,15,237,12,13,13,14,8,15,0,19,0,4,22,3,16,8,0,21,0
2133,7,166,25,257,14,22,8,12,9,20,0,30,0,5,26,0,24,2,0,18,0
2134,3,154,32,256,19,30,7,10,9,20,0,37,0,1,11,0,20,2,0,8,0
2135,7,165,3,220,7,23,4,7,14,19,0,28,0,1,24,8,20,6,0,24,0
2136,5,146,8,209,9,14,6,10,6,17,1,28,0,2,21,2,25,4,0,26,0
2137,6,165,16,242,19,28,6,8,9,9,0,36,2,5,18,1,26,4,0,20,0
2138,10,154,7,221,6,22,13,8,6,8,0,18,1,6,21,15,39,2,0,28,0
2139,7,147,13,206,8,17,7,13,8,15,0,28,1,3,17,5,20,1,0,24,0
2140,6,178,10,249,13,19,20,12,10,24,1,34,2,2,18,0,29,4,0,19,0
2141,9,183,25,287,13,30,10,8,6,24,0,42,2,4,10,11,20,4,0,19,0
2142,7,202,27,317,18,33,11,11,8,22,0,38,9,2,15,3,28,10,0,22,0
2143,9,201,24,308,16,27,10,11,10,22,0,45,1,4,22,3,27,9,0,21,0
2144,6,184,37,315,17,30,13,12,9,12,0,44,7,8,9,3,28,2,0,18,0
2145,7,169,22,260,8,25,10,10,6,28,0,39,1,1,16,5,24,4,0,16,0
2146,9,194,21,299,14,26,16,18,9,31,0,40,0,0,18,2,31,2,0,18,0
2147,6,174,37,292,15,32,8,7,9,19,0,32,1,3,22,8,26,2,0,16,0
2148,5,177,29,288,11,28,11,12,9,21,0,34,0,2,20,2,21,7,0,20,0
2149,14,203,36,339,16,24,12,7,6,17,0,40,12,1,19,11,49,2,0,27,9
2150,11,184,14,252,5,24,8,12,7,21,1,34,2,4,38,0,32,4,0,24,0
2151,12,195,28,301,13,18,8,8,8,35,0,50,2,0,23,3,28,6,0,21,0
2152,13,188,22,280,11,18,13,19,7,23,0,24,0,7,26,7,23,9,0,24,0
2153,7,173,19,275,16,18,9,11,6,23,0,39,3,5,8,0,21,10,0,25,0
2154,7,165,18,252,5,19,8,4,7,27,0,33,4,4,26,2,16,3,0,23,0
2155,6,153,15,232,8,17,5,7,7,14,0,32,1,10,20,5,20,4,0,23,0
2156,5,177,23,282,20,29,9,13,6,13,0,31,2,6,23,1,25,5,0,19,0
2157,4,177,20,271,13,33,12,10,5,22,0,37,0,4,18,4,25,2,0,17,0
2158,6,189,17,262,20,32,7,6,7,24,0,46,1,3,18,0,23,1,0,24,0
2159,5,185,14,257,18,23,8,11,12,19,0,44,0,11,15,2,22,5,0,17,0
2160,7,141,23,220,11,18,7,9,5,16,0,29,1,1,22,2,19,4,0,16,0
2161,8,201,33,312,17,31,11,14,9,17,0,43,2,3,24,6,22,4,0,20,0
2162,5,192,22,280,16,28,3,13,11,13,0,34,1,12,25,12,24,5,0,19,0
2163,11,175,14,246,8,13,8,14,5,12,1,14,1,10,34,16,41,6,0,33,0
2164,5,167,26,265,10,17,12,13,12,18,0,18,7,1,16,23,22,8,0,12,0
2165,7,201,25,304,20,22,14,14,9,20,0,38,0,5,27,1,25,10,0,21,0
2166,8,169,23,272,14,29,9,10,7,21,0,40,3,3,16,2,17,3,0,12,0
2167,6,166,18,247,8,20,11,7,12,17,0,35,2,4,21,0,25,7,0,22,0
2168,6,166,40,295,18,17,16,13,9,20,0,25,1,4,18,0,29,7,0,17,1
2169,6,185,16,256,12,20,8,12,14,23,1,37,0,2,20,3,22,9,0,24,0
2170,6,187,36,321,14,18,17,12,11,16,0,39,3,3,21,6,33,4,0,23,0
2171,5,187,15,261,15,28,9,9,4,22,0,37,2,7,20,12,17,2,0,20,0
2172,9,174,26,273,20,17,10,9,7,19,0,35,0,5,26,1,29,7,0,18,0
2173,5,189,39,335,12,26,12,13,5,32,0,39,0,5,16,3,24,8,0,18,0
2174,4,145,11,214,11,24,13,2,6,13,0,24,0,3,23,3,26,4,0,19,0
2175,6,191,17,293,32,25,11,7,15,21,0,47,1,0,9,1,29,5,0,17,0
2176,6,160,19,250,17,20,12,7,7,20,0,28,4,2,19,2,26,3,0,19,0
