,Index,Sents,Words,C_W_C,S_C,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,MaxDepth,AVGDepth
1705,1705,8,177,29,312,17,28,9,14,7,20,0,43,6,2,7,0,25,3,0,21,39.0,25.25
1706,1706,5,143,13,229,10,19,12,5,6,26,0,29,0,1,9,3,20,3,0,20,42.0,32.6
1707,1707,3,153,38,273,9,22,10,11,3,22,0,34,3,5,1,6,17,8,0,19,77.0,56.67
1708,1708,10,198,26,315,19,33,9,13,6,19,0,52,6,4,7,3,19,5,5,17,36.0,21.7
1709,1709,9,188,30,301,10,33,4,9,2,38,0,48,1,3,8,1,17,5,0,26,31.0,22.78
1710,1710,5,179,25,271,18,24,10,10,8,26,0,40,6,4,9,0,19,7,0,17,65.0,50.0
1711,1711,8,193,32,293,7,32,5,10,3,38,0,54,0,3,10,0,12,7,0,24,33.0,25.62
1712,1712,8,171,15,255,2,22,6,15,4,34,0,45,3,6,3,2,27,6,0,23,42.0,24.75
1713,1713,7,193,37,319,13,24,15,22,12,17,0,37,3,5,15,0,29,8,0,22,84.0,44.6
1714,1714,4,169,26,270,16,23,12,17,5,18,0,37,0,4,10,0,15,7,0,20,60.0,46.0
1715,1715,4,188,35,321,19,21,12,15,7,24,0,36,0,6,9,3,17,10,0,26,73.0,51.25
1716,1716,7,197,29,314,11,36,4,10,3,30,0,50,4,1,12,2,13,10,0,24,55.0,30.0
1717,1717,7,202,18,297,13,28,20,16,12,23,0,48,1,2,7,0,21,8,0,24,57.0,31.86
1718,1718,4,195,21,296,12,30,5,6,5,35,0,50,9,4,9,6,33,5,0,19,121.0,57.0
1719,1719,6,170,36,299,15,17,8,12,6,28,0,42,1,2,9,3,19,5,0,22,52.0,31.5
1720,1720,7,189,36,306,14,30,12,13,6,23,0,36,7,2,10,15,22,3,0,18,51.0,30.14
1721,1721,8,172,23,266,11,33,8,19,7,24,0,34,6,2,6,11,17,3,0,8,59.0,23.62
1722,1722,5,189,25,299,12,21,11,9,5,24,0,42,1,4,17,9,19,7,0,27,75.0,41.6
1723,1723,10,193,20,283,16,27,8,7,5,27,0,41,7,2,15,9,26,4,1,24,51.0,21.9
1724,1724,5,184,25,281,15,31,6,12,7,24,0,41,2,5,10,4,18,5,0,22,69.0,40.4
1725,1725,5,198,35,320,12,29,14,10,7,28,0,39,2,8,11,1,21,9,0,28,76.0,43.8
1726,1726,6,196,35,333,13,32,8,9,8,23,0,42,1,5,13,12,22,5,0,25,57.0,36.33
1727,1727,5,178,31,293,16,23,8,16,8,25,0,33,1,6,12,4,15,7,0,19,56.0,38.6
1728,1728,7,196,21,309,20,33,12,6,11,29,0,49,4,0,6,0,22,3,0,23,49.0,31.14
1729,1729,11,202,21,303,17,31,3,16,10,21,0,45,12,4,4,10,29,1,5,22,37.0,21.0
1730,1730,6,197,19,278,11,28,4,12,8,30,0,55,13,3,6,1,22,6,0,20,82.0,36.5
1731,1731,7,163,31,281,17,25,4,8,4,29,0,42,0,0,6,0,17,7,0,21,53.0,25.71
1732,1732,3,166,14,237,15,19,17,6,12,24,0,35,1,3,8,0,17,8,0,18,91.0,61.0
1733,1733,8,188,23,279,35,36,5,2,5,30,0,48,4,1,1,9,34,1,0,11,44.0,27.75
1734,1734,8,188,20,281,8,24,5,13,7,22,0,43,7,5,11,14,28,4,0,25,59.0,27.0
1735,1735,7,167,15,256,12,25,13,14,4,30,0,40,3,1,4,0,21,7,0,14,81.0,26.86
1736,1736,8,194,46,360,11,22,10,13,6,23,0,48,1,1,17,2,19,8,0,32,44.0,26.62
1737,1737,8,183,25,291,23,26,15,12,8,18,0,43,3,2,9,2,33,7,0,15,67.0,27.0
1738,1738,7,171,35,296,14,31,14,12,3,22,0,50,2,2,4,0,20,2,0,15,71.0,27.29
1739,1739,9,172,26,273,17,25,9,12,8,27,0,43,4,0,12,2,24,2,0,11,35.0,21.78
1740,1740,6,188,49,353,10,26,10,17,6,26,0,52,0,3,4,0,16,9,0,25,49.0,34.0
1741,1741,5,207,28,320,13,28,10,14,9,25,0,44,3,8,30,0,30,3,0,20,77.0,47.4
1742,1742,5,160,36,296,18,19,6,13,5,24,0,34,3,5,9,0,15,4,0,20,88.0,35.0
1743,1743,7,174,21,262,15,21,8,7,6,27,0,39,1,1,18,7,23,0,0,24,41.0,28.14
1744,1744,6,158,26,258,10,23,11,9,9,16,0,32,3,1,18,10,22,1,0,15,39.0,30.0
1745,1745,7,168,29,270,24,26,3,12,8,30,0,42,5,1,1,0,11,3,0,13,47.0,25.57
1746,1746,7,189,16,270,15,27,8,12,10,23,0,39,1,3,18,4,25,5,0,24,48.0,30.57
1747,1747,6,161,13,234,6,29,0,7,10,12,0,25,15,2,14,26,33,2,1,12,44.0,32.33
1748,1748,13,165,27,280,18,22,6,12,4,25,0,42,3,1,4,9,22,3,0,16,27.0,14.38
1749,1749,6,176,39,314,16,25,20,9,14,17,0,40,0,2,6,0,28,5,0,21,65.0,34.0
1750,1750,6,197,43,357,15,29,14,13,13,21,0,55,0,2,13,0,32,5,0,17,65.0,38.17
1751,1751,7,166,31,285,17,29,2,10,8,29,0,41,0,2,8,1,22,2,0,17,45.0,26.86
1752,1752,7,190,42,352,18,25,14,14,5,25,0,46,6,7,11,0,30,3,0,16,66.0,31.43
1753,1753,6,180,27,280,11,26,10,9,7,21,0,33,4,1,14,18,27,6,0,20,72.0,34.5
1754,1754,6,196,43,359,7,25,5,10,6,27,0,45,11,5,13,9,22,4,0,29,55.0,36.33
1755,1755,8,199,22,293,11,31,9,12,2,24,1,35,3,5,23,10,26,9,0,24,53.0,28.12
1756,1756,4,188,23,285,11,23,13,15,7,23,0,41,0,7,11,0,15,10,0,27,80.0,50.75
1757,1757,7,192,32,317,25,27,13,20,9,24,0,37,3,0,10,0,28,6,0,18,53.0,31.43
1758,1758,9,195,39,339,19,23,17,11,10,20,0,49,8,1,12,0,24,6,0,19,39.0,24.33
1759,1759,6,181,36,300,15,27,6,10,15,18,0,60,1,1,12,0,36,3,0,12,53.0,36.17
1760,1760,4,170,21,274,16,25,6,9,5,32,0,38,7,1,7,0,18,4,0,20,69.0,47.0
1761,1761,5,202,23,308,18,25,7,18,7,18,0,52,4,6,8,6,28,10,0,23,55.0,46.0
1762,1762,13,159,19,242,7,20,11,2,3,19,0,52,13,1,5,8,28,0,3,15,35.0,14.38
1763,1763,5,186,20,278,9,34,3,10,3,25,0,57,15,3,3,2,18,5,1,16,106.0,40.8
1764,1764,8,198,15,284,12,30,11,16,7,23,0,49,7,6,5,0,22,8,0,24,77.0,27.5
1765,1765,7,183,31,305,8,27,4,14,4,26,0,40,6,2,16,2,20,9,0,25,48.0,29.0
1766,1766,7,145,25,239,7,17,17,12,7,19,0,33,0,4,7,0,15,2,0,20,35.0,22.86
1767,1767,6,194,36,321,21,32,6,10,3,22,0,40,6,4,15,12,30,5,0,18,59.0,37.33
1768,1768,7,195,37,340,10,39,4,9,4,24,0,43,0,7,6,20,21,6,0,23,51.0,30.86
1769,1769,5,150,35,269,24,26,5,5,5,21,0,36,0,1,8,8,18,3,0,8,58.0,33.6
1770,1770,8,184,28,301,15,29,7,15,6,20,0,51,9,1,6,5,30,4,0,16,67.0,23.78
1771,1771,7,207,34,329,19,29,8,15,5,23,0,43,7,11,12,7,25,3,0,25,66.0,33.14
1772,1772,6,159,16,239,10,23,3,10,5,26,0,35,0,3,12,4,13,6,0,22,64.0,28.67
1773,1773,8,198,8,280,16,30,10,11,6,28,0,49,2,0,10,0,22,8,0,28,45.0,27.5
1774,1774,9,200,41,339,14,31,6,19,4,26,0,51,10,4,3,2,29,5,1,24,44.0,25.44
1775,1775,7,178,22,272,8,25,5,9,8,27,0,47,9,4,7,0,23,4,0,25,42.0,28.71
1776,1776,5,157,19,240,18,23,11,12,3,19,0,40,2,2,7,1,16,4,0,15,57.0,34.6
1777,1777,8,145,6,198,11,19,9,9,6,12,0,27,2,3,19,4,16,4,0,20,33.0,20.12
1778,1778,16,186,3,231,8,18,8,15,11,28,0,32,0,10,21,2,36,1,0,32,28.0,13.88
1779,1779,7,163,11,234,11,20,7,4,5,24,0,31,1,3,21,2,27,8,0,26,51.0,27.14
1780,1780,11,151,3,205,8,18,11,7,6,16,0,21,2,3,16,9,38,3,0,31,40.0,17.18
1781,1781,14,182,3,241,14,19,10,13,10,12,0,38,5,5,21,4,44,2,0,29,32.0,15.07
1782,1782,14,186,7,242,13,21,14,8,13,18,0,30,0,5,22,11,38,2,0,29,44.0,15.93
1783,1783,5,170,5,216,14,22,8,12,9,11,1,28,1,7,23,3,32,5,0,26,71.0,33.67
1784,1784,9,152,13,215,8,18,3,7,8,24,0,37,0,6,13,1,25,2,0,25,29.0,19.67
1785,1785,9,174,9,225,15,15,12,10,14,15,2,29,2,7,17,5,26,6,0,25,38.0,22.22
1786,1786,10,169,5,215,11,25,11,11,6,15,0,27,2,4,25,0,27,5,0,27,38.0,19.6
1787,1787,10,176,12,244,9,21,11,10,7,27,0,42,14,3,5,7,33,4,1,15,40.0,20.9
1788,1788,15,203,36,347,24,21,8,18,11,14,0,46,0,6,27,0,30,2,0,26,35.0,15.53
1789,1789,5,150,15,223,8,30,3,10,2,30,0,41,2,2,4,3,20,3,0,12,58.0,34.0
1790,1790,7,201,43,351,8,32,9,11,12,18,0,64,2,4,14,3,32,4,0,20,64.0,33.29
1791,1791,8,159,5,214,12,16,12,8,3,18,0,26,0,7,20,4,24,9,0,24,47.0,22.88
1792,1792,8,188,9,244,10,12,19,7,12,20,0,32,2,4,24,7,30,8,0,31,35.0,24.22
1793,1793,5,161,22,256,11,23,8,16,6,21,0,27,2,6,10,9,14,3,0,19,44.0,35.0
1794,1794,8,203,4,251,11,14,17,11,12,15,0,27,1,9,34,9,41,7,0,33,56.0,27.0
1795,1795,9,191,3,236,17,15,11,15,9,21,0,23,3,8,24,5,32,7,0,33,43.0,24.78
1796,1796,10,149,4,206,12,15,5,7,14,14,0,34,5,8,13,4,22,1,0,17,31.0,17.1
1797,1797,6,145,18,232,6,18,7,12,7,19,0,32,4,5,6,0,16,5,0,24,53.0,26.83
1798,1798,13,159,3,206,18,10,14,11,6,21,0,30,1,4,16,2,29,5,0,21,41.0,14.54
1799,1799,9,186,15,253,10,23,11,8,7,18,0,37,2,8,21,8,31,4,0,29,48.0,24.11
1800,1800,6,180,28,280,19,25,8,7,12,18,0,43,0,4,17,4,22,4,0,19,49.0,33.67
1801,1801,9,142,6,178,10,20,8,10,11,3,0,26,0,5,24,5,24,1,0,19,34.0,18.44
1802,1802,10,152,3,199,3,17,6,13,9,15,0,27,1,4,22,3,25,7,0,25,42.0,17.7
1803,1803,16,141,5,169,10,10,8,12,6,16,0,25,1,7,21,0,18,2,0,23,19.0,9.94
1804,1804,13,185,47,340,19,32,3,8,4,25,0,59,5,1,9,2,26,2,0,16,30.0,16.23
1805,1805,7,198,28,314,22,37,6,16,7,22,0,54,2,3,8,3,16,6,0,12,52.0,30.57
1806,1806,18,159,10,211,10,17,9,9,8,20,1,32,0,5,22,0,34,5,0,21,25.0,10.72
1807,1807,5,174,43,306,15,27,8,13,16,23,0,39,1,3,10,0,20,2,0,17,80.0,38.8
1808,1808,14,188,2,227,11,22,13,14,11,15,1,25,0,4,32,9,41,4,0,27,32.0,16.36
1809,1809,4,166,4,204,15,16,3,17,8,9,7,23,2,7,30,0,34,4,0,25,60.0,33.33
1810,1810,11,168,5,212,15,17,12,17,9,8,2,21,0,5,30,8,33,3,0,21,33.0,15.46
1811,1811,7,187,36,317,11,30,9,18,5,24,0,36,0,3,16,10,25,3,0,22,52.0,30.29
1812,1812,6,149,7,196,9,16,15,5,8,17,0,26,1,6,19,0,28,2,0,25,58.0,29.5
1813,1813,10,151,2,186,13,12,14,11,7,13,4,17,1,5,25,2,35,4,0,23,35.0,16.91
1814,1814,10,192,5,250,8,26,17,9,9,19,0,32,3,5,31,2,24,2,0,29,34.0,21.6
1815,1815,9,161,6,203,11,16,9,15,8,11,0,28,0,7,18,6,27,6,0,26,31.0,20.89
1816,1816,12,154,4,203,18,18,8,9,8,21,2,29,0,0,17,6,39,1,0,17,26.0,14.85
1817,1817,8,179,21,279,13,32,7,6,12,22,0,54,0,4,4,0,19,3,0,22,37.0,24.75
1818,1818,5,191,31,314,18,21,15,21,8,31,0,37,1,4,8,0,23,4,0,23,66.0,42.8
1819,1819,11,191,4,226,6,19,16,13,9,14,0,24,6,8,29,9,34,7,0,31,35.0,20.45
1820,1820,12,186,4,230,6,21,9,11,7,19,0,35,2,7,32,1,22,6,0,30,27.0,17.33
1821,1821,13,172,10,231,17,13,17,10,9,16,1,24,4,6,26,0,48,4,0,25,62.0,15.71
1822,1822,7,149,20,235,11,22,7,8,6,17,0,53,8,2,4,0,27,0,0,11,46.0,25.14
1823,1823,6,170,33,279,11,23,9,10,13,20,0,52,1,6,5,0,20,2,0,16,59.0,31.67
1824,1824,9,195,33,338,24,22,7,12,1,29,0,45,2,4,18,2,24,5,0,24,38.0,24.33
1825,1825,10,197,23,307,25,23,10,16,11,24,0,49,4,2,3,6,31,4,0,20,36.0,22.8
1826,1826,8,197,30,327,22,34,8,10,3,29,0,52,2,2,11,3,18,1,0,20,43.0,26.88
1827,1827,9,192,22,288,11,30,8,8,5,32,0,55,6,0,11,3,26,1,0,22,52.0,24.22
1828,1828,7,192,33,327,16,28,6,10,8,24,0,50,8,3,8,11,26,4,0,16,51.0,31.14
1829,1829,7,186,27,324,12,28,11,9,6,24,0,45,5,1,5,8,22,9,0,23,49.0,29.71
1830,1830,6,191,16,276,15,30,10,11,11,37,0,46,0,5,7,0,26,0,0,19,59.0,36.17
1831,1831,10,173,10,248,19,14,10,7,9,21,2,36,1,1,23,5,41,5,0,20,33.0,17.83
1832,1832,5,152,16,229,9,27,5,5,6,26,0,39,4,1,10,3,16,5,0,12,48.0,33.6
1833,1833,10,199,6,260,9,29,9,11,7,25,1,41,5,5,24,4,41,3,0,26,41.0,21.82
1834,1834,3,170,33,303,17,28,11,13,8,15,0,48,0,0,7,1,19,4,0,18,80.0,63.0
1835,1835,10,194,29,307,28,25,12,22,10,23,0,29,1,1,13,20,24,0,0,10,52.0,21.8
1836,1836,14,145,8,196,9,14,7,7,6,23,0,27,0,7,12,9,29,3,0,21,21.0,11.6
1837,1837,7,151,24,256,8,19,17,8,6,16,0,27,3,4,12,3,19,8,1,19,39.0,24.29
1838,1838,6,181,24,291,42,18,6,8,18,16,0,47,3,1,9,3,44,0,0,10,69.0,37.5
1839,1839,7,178,25,299,13,29,6,13,5,22,0,43,7,2,6,6,17,7,0,19,43.0,27.86
1840,1840,9,205,31,328,14,27,14,14,7,37,0,54,0,3,6,10,29,0,0,19,41.0,26.0
1841,1841,5,191,24,298,16,29,6,8,13,26,0,55,4,2,7,1,19,2,0,22,59.0,42.0
1842,1842,12,184,50,359,19,28,8,10,10,18,0,49,6,2,5,2,27,4,0,22,34.0,17.58
1843,1843,6,160,21,259,9,32,10,8,5,20,0,44,7,0,4,3,23,0,0,18,46.0,30.5
1844,1844,5,199,25,310,20,35,9,9,8,27,0,52,9,1,5,2,24,4,0,18,62.0,44.6
1845,1845,5,182,25,308,14,26,9,11,7,27,0,43,2,5,7,0,24,4,0,27,49.0,41.2
1846,1846,6,153,24,249,15,21,6,10,6,20,0,29,5,1,3,18,26,5,0,14,48.0,29.83
1847,1847,6,159,18,252,12,24,3,14,5,22,0,41,2,1,5,7,31,1,0,19,65.0,31.67
1848,1848,6,153,21,239,11,18,7,17,5,20,0,32,0,5,12,0,13,8,0,18,46.0,27.67
1849,1849,4,172,40,308,16,23,6,10,6,21,0,30,3,7,16,4,25,4,0,26,72.0,39.6
1850,1850,7,164,45,322,14,27,9,6,12,8,0,51,0,1,11,5,33,3,0,16,55.0,28.14
1851,1851,5,181,23,271,16,18,11,23,11,21,0,35,1,5,10,0,22,8,0,22,82.0,40.6
1852,1852,7,176,19,277,20,29,3,13,6,25,0,48,2,1,4,6,28,1,0,18,44.0,29.14
1853,1853,6,161,27,262,9,26,3,12,4,15,0,36,11,3,17,1,28,6,0,18,60.0,31.5
1854,1854,11,194,4,229,16,17,9,19,7,14,0,23,3,5,30,10,27,10,0,31,40.0,20.09
1855,1855,8,170,9,220,13,17,8,13,12,16,0,28,0,4,25,3,28,7,0,24,55.0,24.75
1856,1856,8,199,26,294,16,35,11,15,7,30,0,46,1,2,17,0,18,5,0,14,58.0,27.12
1857,1857,6,173,14,239,13,23,12,14,5,20,0,31,4,4,24,4,24,6,0,13,50.0,32.83
1858,1858,6,192,24,282,19,19,10,9,8,20,0,37,5,11,16,13,22,6,0,19,63.0,35.67
1859,1859,11,180,15,248,10,18,20,11,10,20,0,20,0,4,23,11,46,9,0,24,35.0,20.55
1860,1860,6,168,2,216,17,18,7,13,5,16,0,33,3,7,17,9,24,3,0,20,67.0,32.0
1861,1861,13,198,2,243,16,20,11,15,11,15,0,30,1,9,31,6,32,4,0,29,38.0,19.17
1862,1862,7,199,29,321,15,17,15,17,12,16,1,30,3,10,26,0,35,9,0,28,105.0,33.43
1863,1863,8,180,26,275,15,20,9,16,7,20,0,44,0,3,22,0,25,7,0,17,45.0,25.62
1864,1864,10,173,3,224,13,14,7,13,14,8,0,28,3,5,31,0,30,8,0,29,34.0,20.3
1865,1865,8,152,10,207,9,21,8,5,8,23,0,35,1,2,14,0,18,4,0,22,29.0,21.25
1866,1866,14,198,7,269,10,18,15,12,10,19,1,27,1,9,30,8,31,7,0,31,30.0,16.36
1867,1867,7,205,35,330,14,35,8,11,8,28,0,44,0,5,17,12,26,1,0,22,53.0,33.0
1868,1868,7,153,19,231,13,23,5,13,10,23,0,34,0,5,8,5,20,1,0,13,49.0,24.71
1869,1869,7,201,23,306,16,32,10,7,6,11,0,35,2,10,22,19,36,9,0,22,50.0,33.86
1870,1870,7,150,16,211,14,21,8,4,3,19,0,37,0,8,15,2,18,3,0,16,66.0,24.0
1871,1871,8,177,28,276,14,30,12,10,8,16,0,33,4,2,20,11,18,1,0,16,57.0,24.38
1872,1872,6,147,25,240,5,24,11,12,9,14,0,20,0,0,16,13,20,6,0,17,51.0,27.83
1873,1873,10,168,7,217,9,15,8,9,10,21,1,30,3,7,17,13,27,4,0,21,26.0,19.5
1874,1874,5,143,2,173,12,10,8,6,12,9,0,17,2,7,16,10,27,6,0,28,58.0,28.33
1875,1875,5,187,22,278,16,27,3,7,13,20,0,56,3,2,7,5,34,4,0,23,87.0,44.2
1876,1876,5,170,12,240,19,19,6,7,10,19,0,37,0,1,28,1,26,3,0,20,53.0,39.2
1877,1877,8,195,5,254,10,18,12,10,16,19,1,38,0,7,25,6,43,6,0,27,48.0,26.44
1878,1878,6,168,23,262,6,32,4,3,4,23,0,32,4,1,15,21,29,3,0,20,77.0,32.83
1879,1879,8,153,4,193,7,14,5,19,6,18,0,26,2,9,17,3,19,6,0,21,30.0,21.5
1880,1880,18,201,6,257,12,14,7,26,6,12,2,26,1,8,40,10,65,3,0,32,22.0,13.3
1881,1881,6,143,12,199,9,10,9,13,8,11,0,20,1,7,22,3,21,4,0,26,44.0,27.33
1882,1882,4,158,17,235,8,24,5,19,4,22,0,32,3,4,11,5,25,5,0,16,78.0,45.75
1883,1883,4,173,7,215,9,18,19,11,9,14,0,27,0,11,19,6,16,11,0,19,73.0,47.25
1884,1884,8,164,13,232,16,19,10,11,8,20,0,32,2,1,20,0,20,2,0,23,43.0,23.0
1885,1885,5,164,24,246,9,21,13,10,18,13,0,32,5,5,12,7,27,3,0,16,54.0,38.2
1886,1886,8,181,14,264,21,17,16,9,7,15,0,30,4,3,28,3,30,5,1,22,63.0,26.38
1887,1887,10,186,7,248,7,23,12,20,8,10,0,23,0,6,34,4,28,8,0,31,56.0,21.4
1888,1888,4,144,5,193,13,17,12,8,10,13,0,18,0,2,19,5,15,5,0,22,62.0,39.75
1889,1889,8,186,12,242,8,14,14,11,12,19,0,29,3,5,32,4,34,3,0,32,72.0,27.5
1890,1890,8,196,14,265,16,24,12,10,9,14,0,32,0,2,30,14,35,7,0,26,40.0,25.67
1891,1891,8,147,16,224,8,17,9,5,9,24,0,32,2,1,12,6,24,2,0,20,33.0,21.38
1892,1892,7,155,1,192,6,13,13,13,5,20,1,22,0,1,21,8,59,3,0,29,32.0,17.83
1893,1893,8,157,5,202,5,24,10,5,10,13,0,32,1,3,23,4,25,4,0,23,34.0,22.75
1894,1894,5,159,11,228,8,14,21,8,13,15,0,26,0,7,15,1,31,6,0,25,72.0,31.67
1895,1895,6,165,4,208,11,12,13,20,10,9,1,21,2,4,21,7,35,9,0,25,32.0,25.0
1896,1896,7,158,11,220,15,15,7,8,4,18,0,22,0,8,18,20,27,4,0,19,44.0,26.43
1897,1897,7,186,16,266,12,13,15,18,8,18,0,28,1,7,27,5,31,8,0,26,61.0,27.12
1898,1898,6,171,6,231,13,22,6,6,8,26,0,39,11,1,12,0,24,3,1,23,60.0,32.5
1899,1899,7,155,6,202,4,13,15,4,10,20,0,24,1,4,21,1,32,6,0,32,61.0,26.71
1900,1900,6,161,9,225,16,13,8,14,8,6,4,16,1,6,27,8,52,6,0,28,46.0,30.43
1901,1901,8,176,7,245,19,15,9,4,9,14,1,31,3,6,23,13,43,4,0,25,45.0,21.9
1902,1902,7,178,11,252,18,22,16,3,11,13,0,26,3,4,24,1,24,8,0,29,43.0,28.86
1903,1903,9,154,9,218,6,19,7,9,5,20,0,27,0,2,20,6,26,7,0,26,33.0,20.0
1904,1904,8,156,6,212,7,18,8,6,8,16,0,35,1,2,21,8,27,4,0,22,53.0,22.88
1905,1905,8,166,12,234,24,14,11,6,8,21,0,32,2,1,13,1,20,10,0,23,41.0,23.25
1906,1906,4,161,8,229,10,17,12,6,8,14,0,28,0,7,31,0,18,6,0,22,60.0,44.75
1907,1907,2,155,12,216,18,18,8,6,14,20,0,33,0,4,14,2,20,4,0,14,133.0,87.5
1908,1908,7,169,7,217,14,21,15,7,10,21,0,31,2,2,23,0,28,4,0,19,46.0,28.14
1909,1909,6,191,22,285,17,27,13,11,9,26,0,44,1,2,9,4,23,3,0,25,70.0,35.67
1910,1910,6,202,33,320,14,23,26,7,9,23,0,30,2,4,28,2,26,8,0,26,68.0,38.0
1911,1911,8,165,7,213,9,17,12,10,9,21,0,32,2,5,16,12,33,3,0,17,52.0,24.75
1912,1912,6,164,7,213,10,16,9,9,10,11,0,30,3,7,24,3,18,5,0,27,65.0,30.33
1913,1913,9,162,8,220,14,21,9,8,11,20,0,37,2,2,10,3,26,4,0,21,38.0,20.89
1914,1914,10,177,1,216,10,15,8,15,10,12,0,20,2,4,38,2,33,8,0,33,50.0,21.0
1915,1915,6,153,22,242,15,24,6,8,7,19,0,27,4,3,8,15,18,3,0,14,47.0,28.5
1916,1916,11,182,7,240,9,25,12,9,11,23,5,30,6,1,25,0,42,1,0,25,47.0,17.23
1917,1917,14,145,3,172,10,12,5,18,4,16,0,25,0,9,20,5,24,5,0,16,21.0,11.4
1918,1918,9,168,5,197,5,13,16,14,8,9,0,20,1,9,29,10,38,5,0,29,39.0,20.6
1919,1919,9,196,11,274,14,29,8,7,5,21,0,41,3,5,31,0,30,7,0,25,53.0,25.11
1920,1920,10,184,4,220,13,26,2,12,10,20,0,31,2,8,23,17,21,2,0,18,30.0,20.5
1921,1921,11,180,5,218,10,20,12,14,5,18,0,29,0,3,35,3,29,7,0,24,39.0,19.0
1922,1922,5,165,3,208,13,24,10,6,13,17,0,28,2,1,23,2,28,5,0,21,64.0,38.6
1923,1923,4,162,12,228,4,17,13,6,8,12,0,22,2,6,32,1,22,9,0,30,61.0,36.8
1924,1924,13,168,6,221,17,16,11,8,5,22,0,19,2,4,17,15,51,3,0,29,41.0,15.64
1925,1925,10,152,5,195,12,20,13,8,7,19,0,29,1,2,18,3,23,3,0,17,35.0,17.5
1926,1926,6,184,9,238,8,21,11,10,11,17,0,31,3,7,19,4,27,9,0,33,57.0,35.17
1927,1927,11,178,10,244,13,13,14,14,13,20,1,27,1,6,23,1,31,8,0,24,63.0,19.0
1928,1928,7,168,7,219,12,16,8,14,10,19,1,31,1,5,20,6,35,4,0,21,45.0,25.62
1929,1929,19,199,10,273,12,22,14,8,5,32,1,46,0,3,26,1,37,1,0,28,29.0,12.42
1930,1930,8,146,5,188,15,18,4,5,6,16,0,28,2,3,23,0,15,4,0,22,31.0,20.12
1931,1931,16,186,8,248,9,21,7,10,6,24,1,30,0,5,24,18,50,2,0,29,31.0,14.75
1932,1932,8,162,14,228,11,21,12,9,7,20,0,31,2,3,15,4,28,4,0,23,49.0,23.75
1933,1933,6,170,5,217,6,18,14,8,15,9,0,18,1,6,26,14,36,3,0,32,47.0,29.43
1934,1934,12,183,7,226,7,24,8,13,10,20,1,30,0,5,32,1,18,7,0,25,40.0,16.75
1935,1935,8,150,4,189,15,15,5,12,8,7,0,21,0,10,20,8,16,6,0,23,44.0,20.75
1936,1936,8,156,13,219,12,14,11,13,11,14,0,22,1,6,19,6,24,7,0,20,47.0,22.5
1937,1937,7,201,6,255,8,27,12,6,6,20,0,35,5,6,27,6,31,11,0,32,62.0,33.14
1938,1938,10,146,3,174,8,14,14,9,3,11,0,17,0,9,27,1,29,7,0,26,40.0,17.5
1939,1939,13,192,13,280,9,20,14,5,8,27,0,38,1,5,13,19,49,5,0,28,46.0,17.21
1940,1940,8,160,9,215,17,14,14,13,8,14,0,21,1,5,18,3,30,8,0,24,35.0,23.75
1941,1941,4,154,2,187,11,17,9,8,9,19,0,25,5,3,16,1,24,8,0,23,63.0,44.5
1942,1942,8,148,3,192,14,16,10,10,8,13,0,23,0,8,19,3,23,4,0,20,42.0,21.38
1943,1943,14,189,14,254,14,23,12,10,2,17,2,30,5,4,37,3,41,2,0,28,48.0,17.69
1944,1944,7,183,8,238,10,20,12,9,11,27,0,29,3,6,16,3,30,8,0,29,62.0,30.43
1945,1945,7,188,10,249,18,10,12,14,16,14,1,22,0,4,33,9,46,8,0,27,61.0,39.0
1946,1946,8,158,3,198,17,21,3,4,7,23,0,33,1,3,18,2,22,2,0,24,42.0,22.5
1947,1947,13,188,11,266,31,16,16,11,12,20,0,29,2,3,20,1,38,3,0,24,26.0,17.46
1948,1948,16,180,6,232,12,9,13,16,6,15,2,26,0,11,26,3,39,12,0,29,41.0,13.69
1949,1949,6,164,4,202,9,23,8,3,15,16,1,24,0,3,19,14,32,4,0,25,63.0,32.67
1950,1950,8,149,5,200,8,12,14,12,10,15,0,20,1,2,22,3,26,4,0,26,45.0,21.88
1951,1951,9,185,13,257,13,16,12,8,15,24,0,40,4,4,17,4,32,4,0,24,33.0,24.11
1952,1952,5,161,3,213,12,22,8,12,6,20,0,28,0,4,16,7,24,7,0,19,79.0,37.0
1953,1953,8,168,7,230,9,23,10,9,5,20,0,32,2,5,20,1,33,4,0,28,41.0,25.12
1954,1954,7,157,15,236,10,21,5,12,4,19,0,33,2,3,21,2,20,6,0,19,45.0,25.29
1955,1955,7,164,7,211,12,13,12,13,9,18,0,25,2,3,23,4,31,6,0,24,49.0,24.38
1956,1956,7,160,5,218,8,15,3,5,7,24,0,31,3,5,13,18,32,5,0,23,42.0,24.0
1957,1957,6,170,8,218,9,20,7,6,11,19,0,28,7,3,19,11,33,6,0,24,66.0,34.0
1958,1958,10,155,5,199,13,13,5,8,10,16,1,24,1,7,22,4,33,4,0,27,27.0,17.09
1959,1959,6,174,9,241,16,22,6,5,13,15,0,37,1,2,21,8,33,6,0,22,42.0,34.5
1960,1960,12,187,8,250,16,12,13,9,16,18,0,29,3,4,16,19,49,6,0,26,48.0,19.67
1961,1961,10,145,9,194,11,15,6,10,10,13,1,23,3,4,22,5,26,5,0,17,39.0,17.1
